Store_Dept_Date,Weekly_Sales
30_9_2013-04-19,5644.2
30_10_2013-04-19,6491.95
30_11_2013-04-19,4276.7
30_12_2013-04-19,1665.8
30_13_2013-04-19,11086.85
30_14_2013-04-19,2213.0
30_16_2013-04-19,6668.5
30_18_2013-04-19,473.4
30_20_2013-04-19,711.0
30_21_2013-04-19,1231.3
30_25_2013-04-19,1772.15
30_28_2013-04-19,136.85
30_29_2013-04-19,394.55
30_31_2013-04-19,228.15
30_32_2013-04-19,1074.95
30_38_2013-04-19,63190.9
30_40_2013-04-19,21614.3
30_42_2013-04-19,2721.3
30_46_2013-04-19,5832.4
30_52_2013-04-19,331.35
30_56_2013-04-19,1635.3
30_59_2013-04-19,14.05
30_60_2013-04-19,364.3
30_67_2013-04-19,1602.45
30_72_2013-04-19,5312.25
30_74_2013-04-19,911.7
30_79_2013-04-19,18518.15
30_80_2013-04-19,3004.05
30_81_2013-04-19,12777.8
30_82_2013-04-19,5381.65
30_83_2013-04-19,851.8
30_85_2013-04-19,881.15
30_87_2013-04-19,7407.35
30_90_2013-04-19,10252.5
30_91_2013-04-19,4343.5
30_92_2013-04-19,24394.85
30_93_2013-04-19,1494.55
30_94_2013-04-19,355.65
30_95_2013-04-19,26680.3
30_96_2013-04-19,720.75
30_97_2013-04-19,4115.8
30_98_2013-04-19,17.35
30_1_2013-04-26,10449.1
30_2_2013-04-26,13268.8
30_3_2013-04-26,2752.0
30_4_2013-04-26,11026.8
30_5_2013-04-26,4876.9
30_6_2013-04-26,862.5
30_7_2013-04-26,4377.2
30_8_2013-04-26,11069.75
30_9_2013-04-26,4460.75
30_10_2013-04-26,5801.75
30_11_2013-04-26,4088.55
30_12_2013-04-26,1346.95
30_13_2013-04-26,11118.25
30_14_2013-04-26,1653.4
30_16_2013-04-26,5643.75
30_18_2013-04-26,797.1
30_20_2013-04-26,467.4
30_21_2013-04-26,1135.65
30_23_2013-04-26,3315.5
30_24_2013-04-26,664.55
30_25_2013-04-26,1409.6
30_28_2013-04-26,143.05
30_31_2013-04-26,246.3
30_32_2013-04-26,1062.85
30_33_2013-04-26,771.2
30_38_2013-04-26,59035.05
30_40_2013-04-26,20501.95
30_42_2013-04-26,2688.9
30_44_2013-04-26,1379.9
30_46_2013-04-26,5882.05
30_49_2013-04-26,22.5
30_52_2013-04-26,311.9
30_56_2013-04-26,1949.7
30_59_2013-04-26,31.95
30_60_2013-04-26,495.45
30_67_2013-04-26,1729.4
30_72_2013-04-26,5254.9
30_74_2013-04-26,731.0
30_79_2013-04-26,17223.2
30_80_2013-04-26,2928.85
30_81_2013-04-26,13470.35
30_82_2013-04-26,5821.55
30_83_2013-04-26,900.25
30_85_2013-04-26,854.5
30_87_2013-04-26,7892.2
30_90_2013-04-26,10659.9
30_91_2013-04-26,4973.2
30_92_2013-04-26,23793.2
30_93_2013-04-26,1027.3
30_94_2013-04-26,42.2
30_95_2013-04-26,22404.75
30_96_2013-04-26,592.85
30_97_2013-04-26,4375.6
30_98_2013-04-26,20.05
30_1_2013-05-03,13335.05
30_2_2013-05-03,12989.0
30_3_2013-05-03,2755.75
30_4_2013-05-03,11908.65
30_5_2013-05-03,4272.35
30_6_2013-05-03,942.2
30_7_2013-05-03,6321.3
30_8_2013-05-03,12395.4
30_9_2013-05-03,5318.6
30_10_2013-05-03,6213.1
30_11_2013-05-03,5094.65
30_12_2013-05-03,1476.9
30_13_2013-05-03,11244.65
30_14_2013-05-03,2047.55
30_16_2013-05-03,5802.75
30_20_2013-05-03,554.8
30_21_2013-05-03,1170.05
30_23_2013-05-03,3373.9
30_24_2013-05-03,776.95
30_25_2013-05-03,1909.6
30_28_2013-05-03,113.9
30_29_2013-05-03,422.0
30_31_2013-05-03,279.9
30_32_2013-05-03,1339.45
30_33_2013-05-03,896.5
30_38_2013-05-03,61490.45
30_40_2013-05-03,21586.8
30_42_2013-05-03,2692.4
30_46_2013-05-03,6109.5
30_52_2013-05-03,417.3
30_56_2013-05-03,1947.8
30_59_2013-05-03,21.3
30_60_2013-05-03,493.1
30_67_2013-05-03,4362.25
30_72_2013-05-03,5414.0
30_74_2013-05-03,891.8
30_79_2013-05-03,18965.2
30_80_2013-05-03,2930.8
30_81_2013-05-03,13217.8
30_82_2013-05-03,5673.7
30_83_2013-05-03,794.25
30_85_2013-05-03,974.5
30_87_2013-05-03,9259.6
30_90_2013-05-03,10627.7
30_91_2013-05-03,4926.5
30_92_2013-05-03,25353.5
30_93_2013-05-03,1449.15
30_94_2013-05-03,425.05
30_95_2013-05-03,24437.05
30_96_2013-05-03,723.95
30_97_2013-05-03,4554.05
30_98_2013-05-03,39.85
30_1_2013-05-10,9445.05
30_2_2013-05-10,12578.95
30_3_2013-05-10,2749.55
30_4_2013-05-10,10989.05
30_5_2013-05-10,4043.05
30_6_2013-05-10,899.85
30_7_2013-05-10,4561.25
30_8_2013-05-10,11925.1
30_9_2013-05-10,4695.7
30_10_2013-05-10,6193.3
30_11_2013-05-10,4900.65
30_12_2013-05-10,1426.8
30_13_2013-05-10,11108.25
30_14_2013-05-10,2115.95
30_16_2013-05-10,5022.9
30_17_2013-05-10,992.85
30_20_2013-05-10,555.3
30_21_2013-05-10,1241.15
30_25_2013-05-10,1528.15
30_28_2013-05-10,134.0
30_31_2013-05-10,281.45
30_32_2013-05-10,1370.6
30_38_2013-05-10,61106.9
30_40_2013-05-10,21394.0
30_42_2013-05-10,2674.7
30_46_2013-05-10,5874.6
30_52_2013-05-10,386.45
30_56_2013-05-10,1818.05
30_59_2013-05-10,12.1
30_60_2013-05-10,454.9
30_67_2013-05-10,4228.0
30_72_2013-05-10,5536.45
30_74_2013-05-10,943.05
30_79_2013-05-10,18327.95
30_80_2013-05-10,2988.75
30_81_2013-05-10,12593.15
30_82_2013-05-10,5162.05
30_83_2013-05-10,765.0
30_85_2013-05-10,939.05
30_87_2013-05-10,7796.7
30_90_2013-05-10,10632.75
30_91_2013-05-10,4823.95
30_92_2013-05-10,25127.35
30_93_2013-05-10,1585.9
30_94_2013-05-10,662.15
30_95_2013-05-10,24527.2
30_96_2013-05-10,674.95
30_97_2013-05-10,4223.8
30_98_2013-05-10,27.85
30_1_2013-05-17,8615.05
30_2_2013-05-17,12712.0
30_3_2013-05-17,2637.5
30_4_2013-05-17,10856.6
30_5_2013-05-17,3862.6
30_6_2013-05-17,786.3
30_7_2013-05-17,4737.55
30_8_2013-05-17,11694.6
30_9_2013-05-17,4132.65
30_10_2013-05-17,5677.55
30_11_2013-05-17,4304.4
30_12_2013-05-17,1440.15
30_13_2013-05-17,10719.2
30_14_2013-05-17,2101.35
30_16_2013-05-17,5303.5
30_17_2013-05-17,938.8
30_20_2013-05-17,493.45
30_21_2013-05-17,1174.5
30_22_2013-05-17,807.15
30_23_2013-05-17,4203.6
30_25_2013-05-17,1491.75
30_28_2013-05-17,88.45
30_31_2013-05-17,236.0
30_32_2013-05-17,1203.55
30_33_2013-05-17,852.45
30_38_2013-05-17,63149.5
30_40_2013-05-17,20886.85
30_42_2013-05-17,2549.7
30_46_2013-05-17,5764.2
30_52_2013-05-17,378.1
30_59_2013-05-17,15.55
30_60_2013-05-17,359.6
30_67_2013-05-17,3991.0
30_72_2013-05-17,6135.35
30_74_2013-05-17,886.8
30_79_2013-05-17,18902.85
30_80_2013-05-17,2939.05
30_81_2013-05-17,12827.0
30_82_2013-05-17,5484.25
30_83_2013-05-17,773.95
30_85_2013-05-17,1113.45
30_87_2013-05-17,8399.8
30_90_2013-05-17,10406.4
30_91_2013-05-17,4523.85
30_92_2013-05-17,24251.05
30_93_2013-05-17,1402.6
30_94_2013-05-17,1366.15
30_95_2013-05-17,26280.65
30_96_2013-05-17,666.05
30_97_2013-05-17,4046.55
30_98_2013-05-17,23.1
30_1_2013-05-24,8410.3
30_2_2013-05-24,12754.3
30_3_2013-05-24,2609.3
30_4_2013-05-24,10917.35
30_5_2013-05-24,4160.85
30_6_2013-05-24,822.85
30_7_2013-05-24,4504.35
30_8_2013-05-24,11603.95
30_9_2013-05-24,4557.15
30_10_2013-05-24,5904.8
30_11_2013-05-24,6342.15
30_12_2013-05-24,1471.5
30_13_2013-05-24,11167.5
30_14_2013-05-24,1945.25
30_16_2013-05-24,4853.45
30_17_2013-05-24,871.1
30_20_2013-05-24,628.15
30_21_2013-05-24,1207.05
30_23_2013-05-24,3727.3
30_25_2013-05-24,1582.9
30_28_2013-05-24,76.95
30_31_2013-05-24,234.5
30_32_2013-05-24,908.25
30_33_2013-05-24,753.6
30_38_2013-05-24,58134.15
30_40_2013-05-24,20514.5
30_42_2013-05-24,2423.95
30_46_2013-05-24,6057.9
30_52_2013-05-24,301.35
30_59_2013-05-24,15.8
30_60_2013-05-24,352.9
30_67_2013-05-24,2331.75
30_72_2013-05-24,5045.55
30_74_2013-05-24,991.5
30_79_2013-05-24,18873.5
30_80_2013-05-24,2934.6
30_81_2013-05-24,12125.35
30_82_2013-05-24,5841.4
30_83_2013-05-24,763.25
30_85_2013-05-24,1151.6
30_87_2013-05-24,7621.25
30_90_2013-05-24,10131.65
30_91_2013-05-24,4679.7
30_92_2013-05-24,24803.35
30_93_2013-05-24,1644.6
30_94_2013-05-24,348.2
30_95_2013-05-24,27681.6
30_96_2013-05-24,754.1
30_97_2013-05-24,4263.7
30_98_2013-05-24,27.35
30_1_2013-05-31,8251.95
30_2_2013-05-31,12791.5
30_3_2013-05-31,2741.55
30_4_2013-05-31,11082.2
30_5_2013-05-31,3485.8
30_6_2013-05-31,966.35
30_7_2013-05-31,5791.25
30_8_2013-05-31,11530.5
30_9_2013-05-31,4742.15
30_10_2013-05-31,5931.4
30_11_2013-05-31,6607.9
30_12_2013-05-31,1464.3
30_13_2013-05-31,11015.0
30_14_2013-05-31,1983.1
30_16_2013-05-31,5148.55
30_17_2013-05-31,789.3
30_20_2013-05-31,643.0
30_21_2013-05-31,1100.35
30_25_2013-05-31,1531.35
30_28_2013-05-31,91.75
30_29_2013-05-31,426.5
30_31_2013-05-31,204.95
30_32_2013-05-31,969.55
30_38_2013-05-31,57279.85
30_40_2013-05-31,20122.3
30_42_2013-05-31,2058.55
30_44_2013-05-31,1542.45
30_46_2013-05-31,6176.95
30_52_2013-05-31,288.75
30_56_2013-05-31,699.0
30_59_2013-05-31,16.35
30_60_2013-05-31,401.3
30_67_2013-05-31,2140.4
30_72_2013-05-31,5329.25
30_74_2013-05-31,1017.95
30_79_2013-05-31,18198.0
30_80_2013-05-31,2973.2
30_81_2013-05-31,12398.1
30_82_2013-05-31,6679.95
30_83_2013-05-31,742.3
30_85_2013-05-31,1137.85
30_87_2013-05-31,8252.0
30_90_2013-05-31,10233.7
30_91_2013-05-31,4257.0
30_92_2013-05-31,22757.75
30_93_2013-05-31,1444.95
30_94_2013-05-31,326.3
30_95_2013-05-31,27112.4
30_96_2013-05-31,804.05
30_97_2013-05-31,4281.35
30_98_2013-05-31,27.0
30_1_2013-06-07,8135.9
30_2_2013-06-07,12321.65
30_3_2013-06-07,2654.8
30_4_2013-06-07,11656.95
30_5_2013-06-07,4170.35
30_6_2013-06-07,836.15
30_7_2013-06-07,6868.05
30_8_2013-06-07,11448.9
30_9_2013-06-07,4514.05
30_10_2013-06-07,5961.2
30_11_2013-06-07,6220.35
30_12_2013-06-07,1555.35
30_13_2013-06-07,10843.35
30_14_2013-06-07,2102.0
30_16_2013-06-07,5170.3
30_17_2013-06-07,924.2
30_20_2013-06-07,625.5
30_21_2013-06-07,1200.35
30_23_2013-06-07,3886.25
30_25_2013-06-07,1587.2
30_28_2013-06-07,79.3
30_29_2013-06-07,430.85
30_31_2013-06-07,246.75
30_32_2013-06-07,1211.4
30_38_2013-06-07,58996.1
30_40_2013-06-07,20406.1
30_42_2013-06-07,2658.55
30_44_2013-06-07,1596.4
30_46_2013-06-07,6330.85
30_52_2013-06-07,318.8
30_56_2013-06-07,369.0
30_59_2013-06-07,16.45
30_60_2013-06-07,448.5
30_67_2013-06-07,2725.9
30_72_2013-06-07,4920.2
30_74_2013-06-07,1095.45
30_79_2013-06-07,19420.4
30_80_2013-06-07,2850.2
30_81_2013-06-07,13151.6
30_82_2013-06-07,5518.7
30_83_2013-06-07,789.0
30_87_2013-06-07,8819.5
30_90_2013-06-07,10372.55
30_91_2013-06-07,5652.9
30_92_2013-06-07,25498.95
30_93_2013-06-07,1962.45
30_94_2013-06-07,381.4
30_95_2013-06-07,27204.35
30_96_2013-06-07,839.75
30_97_2013-06-07,4918.2
30_98_2013-06-07,34.6
30_1_2013-06-14,8265.5
30_2_2013-06-14,12182.6
30_3_2013-06-14,2432.45
30_4_2013-06-14,10666.3
30_5_2013-06-14,3890.2
30_6_2013-06-14,840.6
30_7_2013-06-14,5747.6
30_8_2013-06-14,11488.8
30_9_2013-06-14,4556.25
30_10_2013-06-14,5731.55
30_11_2013-06-14,6753.65
30_12_2013-06-14,1492.4
30_13_2013-06-14,10807.6
30_14_2013-06-14,1879.05
30_16_2013-06-14,5024.7
30_17_2013-06-14,799.45
30_20_2013-06-14,619.75
30_21_2013-06-14,1141.6
30_23_2013-06-14,3989.0
30_25_2013-06-14,1614.15
30_28_2013-06-14,77.0
30_29_2013-06-14,439.7
30_31_2013-06-14,243.0
30_32_2013-06-14,1239.95
30_38_2013-06-14,59688.8
30_40_2013-06-14,19821.2
30_42_2013-06-14,2554.3
30_46_2013-06-14,5980.1
30_52_2013-06-14,294.8
30_56_2013-06-14,329.9
30_59_2013-06-14,14.45
30_60_2013-06-14,377.5
30_67_2013-06-14,2813.65
30_72_2013-06-14,5121.65
30_74_2013-06-14,961.3
30_79_2013-06-14,18875.35
30_80_2013-06-14,2940.15
30_81_2013-06-14,12503.4
30_82_2013-06-14,5360.6
30_83_2013-06-14,815.7
30_87_2013-06-14,8764.55
30_90_2013-06-14,10169.95
30_91_2013-06-14,4582.1
30_92_2013-06-14,24424.7
30_93_2013-06-14,2044.45
30_94_2013-06-14,538.35
30_95_2013-06-14,27493.75
30_96_2013-06-14,753.95
30_97_2013-06-14,4499.8
30_98_2013-06-14,34.85
30_1_2013-06-21,8351.1
30_2_2013-06-21,12363.1
30_3_2013-06-21,2597.85
30_4_2013-06-21,10541.25
30_5_2013-06-21,4212.25
30_6_2013-06-21,801.45
30_7_2013-06-21,5082.55
30_8_2013-06-21,11454.5
30_9_2013-06-21,4421.2
30_10_2013-06-21,5756.9
30_11_2013-06-21,7273.4
30_12_2013-06-21,1510.7
30_13_2013-06-21,10830.1
30_14_2013-06-21,1794.0
30_16_2013-06-21,4932.2
30_17_2013-06-21,805.25
30_20_2013-06-21,562.65
30_21_2013-06-21,1109.75
30_23_2013-06-21,4319.6
30_25_2013-06-21,1553.65
30_28_2013-06-21,68.65
30_31_2013-06-21,213.3
30_32_2013-06-21,940.15
30_38_2013-06-21,58393.75
30_40_2013-06-21,19160.75
30_42_2013-06-21,2598.75
30_46_2013-06-21,5853.55
30_52_2013-06-21,292.15
30_56_2013-06-21,306.8
30_59_2013-06-21,17.2
30_60_2013-06-21,329.45
30_67_2013-06-21,2544.85
30_72_2013-06-21,5381.55
30_74_2013-06-21,950.7
30_79_2013-06-21,18821.9
30_80_2013-06-21,2886.3
30_81_2013-06-21,12838.0
30_82_2013-06-21,5559.7
30_83_2013-06-21,793.65
30_87_2013-06-21,8736.15
30_90_2013-06-21,9912.5
30_91_2013-06-21,4658.65
30_92_2013-06-21,23171.35
30_93_2013-06-21,2283.0
30_94_2013-06-21,530.2
30_95_2013-06-21,27519.2
30_96_2013-06-21,769.9
30_97_2013-06-21,4250.7
30_98_2013-06-21,38.1
30_1_2013-06-28,8541.8
30_2_2013-06-28,12426.4
30_3_2013-06-28,2385.6
30_4_2013-06-28,10845.05
30_5_2013-06-28,4363.9
30_6_2013-06-28,992.35
30_7_2013-06-28,4871.15
30_8_2013-06-28,11422.3
30_9_2013-06-28,4789.75
30_10_2013-06-28,5999.25
30_11_2013-06-28,7570.1
30_12_2013-06-28,1489.95
30_13_2013-06-28,10894.8
30_14_2013-06-28,1817.9
30_16_2013-06-28,4576.5
30_20_2013-06-28,581.2
30_21_2013-06-28,1161.85
30_25_2013-06-28,1484.4
30_28_2013-06-28,81.3
30_31_2013-06-28,211.1
30_32_2013-06-28,859.35
30_38_2013-06-28,55594.15
30_40_2013-06-28,19450.1
30_42_2013-06-28,2675.7
30_46_2013-06-28,5724.15
30_49_2013-06-28,19.75
30_52_2013-06-28,282.7
30_56_2013-06-28,347.85
30_59_2013-06-28,13.55
30_60_2013-06-28,385.4
30_67_2013-06-28,2046.35
30_72_2013-06-28,5449.15
30_74_2013-06-28,1025.3
30_79_2013-06-28,18438.3
30_80_2013-06-28,2919.0
30_81_2013-06-28,12428.9
30_82_2013-06-28,5662.15
30_83_2013-06-28,742.0
30_85_2013-06-28,967.9
30_87_2013-06-28,7323.7
30_90_2013-06-28,10158.55
30_91_2013-06-28,4569.15
30_92_2013-06-28,24436.75
30_93_2013-06-28,2352.6
30_94_2013-06-28,470.4
30_95_2013-06-28,28998.5
30_96_2013-06-28,803.2
30_97_2013-06-28,4410.3
30_98_2013-06-28,47.5
30_1_2013-07-05,8127.15
30_2_2013-07-05,12219.7
30_3_2013-07-05,2739.55
30_4_2013-07-05,11443.3
30_5_2013-07-05,4562.1
30_6_2013-07-05,869.6
30_7_2013-07-05,5634.45
30_8_2013-07-05,11614.1
30_9_2013-07-05,4719.15
30_10_2013-07-05,6133.1
30_11_2013-07-05,6583.85
30_12_2013-07-05,1460.55
30_13_2013-07-05,11118.1
30_14_2013-07-05,1882.6
30_16_2013-07-05,5366.2
30_17_2013-07-05,777.75
30_20_2013-07-05,675.2
30_21_2013-07-05,1186.4
30_22_2013-07-05,1113.1
30_25_2013-07-05,1781.55
30_27_2013-07-05,89.55
30_28_2013-07-05,66.6
30_31_2013-07-05,293.35
30_32_2013-07-05,1120.65
30_38_2013-07-05,57244.2
30_40_2013-07-05,19858.95
30_42_2013-07-05,2830.95
30_46_2013-07-05,5683.25
30_52_2013-07-05,263.35
30_56_2013-07-05,241.5
30_59_2013-07-05,14.85
30_60_2013-07-05,406.3
30_67_2013-07-05,1459.6
30_72_2013-07-05,5099.6
30_74_2013-07-05,1093.35
30_79_2013-07-05,19772.85
30_80_2013-07-05,2958.6
30_81_2013-07-05,12931.0
30_82_2013-07-05,4941.1
30_83_2013-07-05,803.85
30_85_2013-07-05,989.3
30_87_2013-07-05,9009.4
30_90_2013-07-05,10456.85
30_91_2013-07-05,5502.45
30_92_2013-07-05,25956.3
30_93_2013-07-05,2373.95
30_94_2013-07-05,491.4
30_95_2013-07-05,29336.45
30_96_2013-07-05,878.7
30_97_2013-07-05,5094.35
30_98_2013-07-05,49.5
30_1_2013-07-12,8028.6
30_2_2013-07-12,12339.5
30_3_2013-07-12,2616.5
30_4_2013-07-12,10816.55
30_5_2013-07-12,3971.9
30_6_2013-07-12,745.55
30_7_2013-07-12,4364.9
30_8_2013-07-12,11108.1
30_9_2013-07-12,4107.6
30_10_2013-07-12,6099.65
30_11_2013-07-12,6531.6
30_12_2013-07-12,1469.3
30_13_2013-07-12,10801.1
30_14_2013-07-12,1683.7
30_16_2013-07-12,4197.5
30_17_2013-07-12,819.75
30_20_2013-07-12,552.1
30_21_2013-07-12,1168.7
30_22_2013-07-12,1151.4
30_25_2013-07-12,1349.85
30_27_2013-07-12,106.7
30_28_2013-07-12,58.75
30_31_2013-07-12,218.0
30_32_2013-07-12,1012.45
30_38_2013-07-12,59630.25
30_40_2013-07-12,19793.0
30_42_2013-07-12,2614.75
30_46_2013-07-12,5463.9
30_49_2013-07-12,22.15
30_52_2013-07-12,255.9
30_56_2013-07-12,207.5
30_59_2013-07-12,15.55
30_60_2013-07-12,400.7
30_67_2013-07-12,1348.85
30_72_2013-07-12,5077.4
30_74_2013-07-12,916.35
30_79_2013-07-12,19166.05
30_80_2013-07-12,2918.55
30_81_2013-07-12,13009.65
30_82_2013-07-12,4937.5
30_83_2013-07-12,816.1
30_85_2013-07-12,1022.5
30_87_2013-07-12,8579.1
30_90_2013-07-12,10190.2
30_91_2013-07-12,4627.25
30_92_2013-07-12,24096.2
30_93_2013-07-12,2232.6
30_94_2013-07-12,539.25
30_95_2013-07-12,28287.9
30_96_2013-07-12,751.8
30_97_2013-07-12,4411.85
30_98_2013-07-12,42.5
30_1_2013-07-19,8130.95
30_2_2013-07-19,12293.55
30_3_2013-07-19,2729.1
30_4_2013-07-19,10653.25
30_5_2013-07-19,3554.55
30_7_2013-07-19,5783.45
30_8_2013-07-19,11075.0
30_9_2013-07-19,4479.95
30_10_2013-07-19,6150.85
30_11_2013-07-19,6078.8
30_12_2013-07-19,1463.6
30_13_2013-07-19,10822.5
30_14_2013-07-19,1819.05
30_16_2013-07-19,5299.65
30_17_2013-07-19,852.95
30_18_2013-07-19,72.85
30_20_2013-07-19,632.2
30_21_2013-07-19,1165.25
30_22_2013-07-19,997.15
30_25_2013-07-19,1505.4
30_27_2013-07-19,134.75
30_28_2013-07-19,72.45
30_31_2013-07-19,291.15
30_32_2013-07-19,761.75
30_38_2013-07-19,61953.15
30_40_2013-07-19,20125.45
30_42_2013-07-19,2750.55
30_46_2013-07-19,5679.45
30_49_2013-07-19,21.55
30_52_2013-07-19,364.05
30_56_2013-07-19,192.8
30_59_2013-07-19,16.9
30_60_2013-07-19,389.7
30_67_2013-07-19,1379.45
30_72_2013-07-19,4841.35
30_74_2013-07-19,970.3
30_79_2013-07-19,19234.05
30_80_2013-07-19,2862.45
30_81_2013-07-19,12420.7
30_82_2013-07-19,4855.4
30_83_2013-07-19,829.7
30_85_2013-07-19,1030.5
30_87_2013-07-19,8574.9
30_90_2013-07-19,10107.9
30_91_2013-07-19,4570.65
30_92_2013-07-19,24437.35
30_93_2013-07-19,1790.55
30_94_2013-07-19,353.4
30_95_2013-07-19,27722.5
30_96_2013-07-19,759.25
30_97_2013-07-19,4223.45
30_98_2013-07-19,33.55
30_1_2013-07-26,8276.25
30_2_2013-07-26,12823.45
30_3_2013-07-26,2595.15
30_4_2013-07-26,10698.45
30_5_2013-07-26,3333.45
30_6_2013-07-26,783.85
30_7_2013-07-26,4311.0
30_8_2013-07-26,10814.95
30_9_2013-07-26,4045.85
30_10_2013-07-26,5835.35
30_11_2013-07-26,6256.3
30_12_2013-07-26,1481.2
30_13_2013-07-26,10703.25
30_14_2013-07-26,1569.75
30_16_2013-07-26,4738.9
30_17_2013-07-26,806.15
30_20_2013-07-26,465.3
30_21_2013-07-26,1150.3
30_22_2013-07-26,845.65
30_23_2013-07-26,3825.45
30_25_2013-07-26,1409.0
30_26_2013-07-26,597.85
30_27_2013-07-26,84.6
30_28_2013-07-26,68.95
30_29_2013-07-26,416.3
30_31_2013-07-26,249.8
30_32_2013-07-26,951.65
30_38_2013-07-26,57412.75
30_40_2013-07-26,18890.9
30_42_2013-07-26,2639.05
30_44_2013-07-26,1625.65
30_46_2013-07-26,5399.0
30_49_2013-07-26,20.3
30_52_2013-07-26,243.2
30_56_2013-07-26,118.6
30_59_2013-07-26,18.45
30_60_2013-07-26,400.15
30_67_2013-07-26,1266.9
30_72_2013-07-26,4970.75
30_74_2013-07-26,982.15
30_79_2013-07-26,18961.9
30_80_2013-07-26,2720.05
30_81_2013-07-26,12593.85
30_82_2013-07-26,6186.7
30_83_2013-07-26,765.3
30_85_2013-07-26,1009.95
30_87_2013-07-26,8124.55
30_90_2013-07-26,10449.75
30_91_2013-07-26,5197.2
30_92_2013-07-26,24696.85
30_93_2013-07-26,2157.0
30_94_2013-07-26,473.1
30_95_2013-07-26,28179.8
30_96_2013-07-26,846.7
30_97_2013-07-26,4451.4
30_98_2013-07-26,47.9
30_98_2013-07-26,47.9
31_1_2012-11-02,28648.15
31_2_2012-11-02,59408.45
31_3_2012-11-02,7877.85
31_4_2012-11-02,35695.75
31_5_2012-11-02,23368.95
31_6_2012-11-02,1865.8
31_7_2012-11-02,20120.9
31_8_2012-11-02,26358.25
31_9_2012-11-02,8230.95
31_10_2012-11-02,18849.9
31_11_2012-11-02,10634.15
31_12_2012-11-02,2478.7
31_13_2012-11-02,46370.8
31_14_2012-11-02,16681.95
31_16_2012-11-02,2666.35
31_17_2012-11-02,8103.05
31_18_2012-11-02,15930.1
31_19_2012-11-02,22.35
31_20_2012-11-02,4951.75
31_21_2012-11-02,4433.55
31_22_2012-11-02,8049.25
31_23_2012-11-02,21893.6
31_24_2012-11-02,5507.65
31_25_2012-11-02,8679.35
31_26_2012-11-02,8765.8
31_27_2012-11-02,1873.85
31_28_2012-11-02,999.55
31_29_2012-11-02,5410.6
31_30_2012-11-02,2109.1
31_31_2012-11-02,3345.25
31_32_2012-11-02,5299.95
31_33_2012-11-02,5765.85
31_34_2012-11-02,12521.35
31_35_2012-11-02,1853.8
31_36_2012-11-02,1237.0
31_37_2012-11-02,3367.9
31_38_2012-11-02,81102.4
31_40_2012-11-02,58444.45
31_41_2012-11-02,2639.8
31_42_2012-11-02,5762.5
31_44_2012-11-02,2844.45
31_46_2012-11-02,24305.4
31_49_2012-11-02,10055.45
31_52_2012-11-02,733.95
31_55_2012-11-02,9717.5
31_56_2012-11-02,1182.55
31_58_2012-11-02,2014.75
31_59_2012-11-02,228.15
31_60_2012-11-02,407.25
31_67_2012-11-02,5597.95
31_71_2012-11-02,5271.65
31_72_2012-11-02,54584.65
31_74_2012-11-02,13767.25
31_79_2012-11-02,41540.4
31_80_2012-11-02,19504.3
31_81_2012-11-02,25378.7
31_82_2012-11-02,18067.55
31_83_2012-11-02,7474.25
31_85_2012-11-02,1122.8
31_87_2012-11-02,9452.85
31_90_2012-11-02,92040.8
31_91_2012-11-02,66580.2
31_92_2012-11-02,106479.0
31_93_2012-11-02,53365.3
31_94_2012-11-02,60092.0
31_95_2012-11-02,99250.4
31_96_2012-11-02,27438.2
31_97_2012-11-02,29920.85
31_98_2012-11-02,5358.538690476191
31_98_2012-11-02,5358.538690476191
31_1_2012-11-09,15100.6
31_2_2012-11-09,58761.1
31_3_2012-11-09,7332.15
31_4_2012-11-09,36192.7
31_5_2012-11-09,20017.7
31_6_2012-11-09,1953.35
31_7_2012-11-09,23937.2
31_8_2012-11-09,25807.3
31_9_2012-11-09,8229.9
31_10_2012-11-09,19148.45
31_11_2012-11-09,10807.05
31_12_2012-11-09,2543.4
31_13_2012-11-09,44985.8
31_14_2012-11-09,22330.55
31_16_2012-11-09,3170.5
31_17_2012-11-09,8277.4
31_18_2012-11-09,10292.8
31_19_2012-11-09,35.45
31_20_2012-11-09,5438.9
31_21_2012-11-09,4546.95
31_22_2012-11-09,8856.05
31_23_2012-11-09,20324.55
31_24_2012-11-09,4687.8
31_25_2012-11-09,9014.45
31_26_2012-11-09,9223.85
31_27_2012-11-09,1654.1
31_28_2012-11-09,953.7
31_29_2012-11-09,4733.75
31_30_2012-11-09,2309.1
31_31_2012-11-09,2243.9
31_32_2012-11-09,5724.1
31_33_2012-11-09,5802.65
31_34_2012-11-09,13101.05
31_35_2012-11-09,1871.8
31_36_2012-11-09,1060.5
31_37_2012-11-09,3279.35
31_38_2012-11-09,80861.5
31_40_2012-11-09,58924.45
31_41_2012-11-09,2646.2
31_42_2012-11-09,5350.05
31_44_2012-11-09,2859.2
31_46_2012-11-09,23929.1
31_49_2012-11-09,8515.0
31_52_2012-11-09,721.1
31_55_2012-11-09,16235.05
31_56_2012-11-09,1016.1
31_58_2012-11-09,1855.5
31_59_2012-11-09,180.0
31_60_2012-11-09,292.75
31_67_2012-11-09,5805.8
31_71_2012-11-09,4528.6
31_72_2012-11-09,48578.6
31_74_2012-11-09,14548.7
31_79_2012-11-09,40880.25
31_80_2012-11-09,20039.9
31_81_2012-11-09,27235.85
31_82_2012-11-09,18019.05
31_83_2012-11-09,8902.2
